Id,SalePrice
2735,139224.35320096015
2736,145257.6137240748
2737,121192.4527269099
2738,126572.870621943
2739,162328.62986403663
2740,140051.1973687972
2741,141360.75011811222
2742,150283.10481898408
2743,148218.4892018515
2744,149408.23567186802
2745,137285.12159163217
2746,136845.49800832753
2747,163256.30460399925
2748,128517.56880062146
2749,128671.81422167235
2750,136885.94081941026
2751,135744.1283195586
2752,199766.18670370817
2753,156601.60976576497
2754,173145.61305530232
2755,120890.80833059126
2756,91717.1958767759
2757,74997.95951558999
2758,92560.66100000641
2759,169406.70511944802
2760,128424.30813358663
2761,146553.6281674605
2762,147595.550061702
2763,196261.25526146303
2764,162456.11425735246
2765,271760.2573494456
2766,143202.19452205874
2767,85861.66079814985
2768,120582.77867666175
2769,126620.32957512389
2770,144304.24456815477
2771,114097.57609421966
2772,125436.87421834044
2773,152054.52004891014
2774,135376.87791286805
2775,118380.18532043205
2776,133679.1810864727
2777,150399.71983743395
2778,115981.98295168017
2779,117653.3278637114
2780,101439.98173862354
2781,91827.53627917901
2782,96395.05397156192
2783,104592.4147365677
2784,128118.88037635136
2785,146275.7824870913
2786,74292.55209203513
2787,116738.35766926855
2788,67481.40777228818
2789,205366.85168376387
2790,94162.57884788643
2791,118616.80181392746
2792,58642.11602126756
2793,180753.54337592004
2794,102705.56016928364
2795,117872.26642010265
2796,95008.55668779834
2797,184122.72836243224
2798,110510.09444492006
2799,128364.43973713607
2800,72762.022318387
2801,110127.49277687196
2802,131230.6999573127
2803,152178.93389033305
2804,135303.8314375738
2805,108818.42647094991
2806,82376.27295395534
2807,148341.05721685436
2808,156296.25291073625
2809,136505.15098408397
2810,136961.4242409325
2811,155693.97026259737
2812,150084.21772155073
2813,140858.86994219848
2814,149374.34756366484
2815,94991.49988391099
2816,252032.12251716468
2817,163523.18665357583
2818,132079.54127018104
2819,178658.26960696265
2820,138498.66775200152
2821,112200.93578814947
2822,192241.7801089638
2823,270729.8944146442
2824,181365.61003643545
2825,155406.13949970488
2826,135397.07408622713
2827,140841.5924057637
2828,230846.9855388451
2829,181900.42908812282
2830,227032.03423649137
2831,185772.06269365095
2832,240876.0941867213
2833,301368.0933423322
2834,219733.37838866038
2835,219619.30170078267
2836,190562.48007358238
2837,160175.4447379264
2838,150744.44597023795
2839,178923.2272089318
2840,194765.36598913846
2841,206189.18264529805
2842,223233.47518297346
2843,160238.5480480815
2844,160326.2672484831
2845,120197.40800724056
2846,214983.91154788804
2847,204507.63174531635
2848,232337.12965940914
2849,202270.45730648053
2850,268416.34859780926
2851,238240.63243611564
2852,226855.48050686446
2853,228942.98791292304
2854,137898.3573513807
2855,195964.34201295665
2856,205340.84405158632
2857,187723.42012059563
2858,196825.13659364716
2859,132579.54901508163
2860,124631.74791868724
2861,130388.34500680299
2862,188452.03572198763
2863,120942.20535536332
2864,263198.75837322447
2865,145767.898677781
2866,129683.00271499375
2867,99232.97406749018
2868,110510.00460993625
2869,110071.33731340911
2870,145240.90385646274
2871,93004.04154185121
2872,48701.01182754582
2873,103782.09891233072
2874,132793.1610906319
2875,113173.77560507823
2876,159583.60350452564
2877,145604.34487509035
2878,175378.6379063762
2879,142429.13999030736
2880,102416.1030286267
2881,148791.62263192463
2882,162957.11401090882
2883,178100.32284739707
2884,189640.52841020425
2885,193440.60677620754
2886,219432.41765667978
2887,97183.09793951045
2888,121579.0528474553
2889,55529.912262149555
2890,88741.01986801329
2891,139789.2498844922
2892,54839.66823627929
2893,100996.8649489596
2894,52844.294890947436
2895,334605.3299843356
2896,285641.9122445937
2897,200423.9613296525
2898,151501.58980458707
2899,218266.97294352192
2900,155984.19322345135
2901,206248.74244987816
2902,181307.4665434178
2903,367585.64828313846
2904,348747.7235511389
2905,103906.08631195233
2906,205175.30603771308
2907,119752.95991631997
2908,132506.84471276865
2909,136485.84758692377
2910,81967.01118790932
2911,85461.78900147633
2912,149213.7634436197
2913,86976.09077339251
2914,78659.24586304779
2915,81768.72069882079
2916,87422.74876620618
2917,173922.3573164724
2918,116283.63394569082
2919,215870.08499603823
